,phrase,label,sentiment,subjectivity,language,count
Hard Rock Stadium,Hard Rock Stadium,FAC,,,en,2
the Nobel Prize in Medicine or Physiology,the Nobel Prize in Medicine or Physiology,WORK_OF_ART,,,en,2
Nobel Prize 2025 in Literature:,Nobel Prize 2025 in Literature:,WORK_OF_ART,,,en,2
You Know What They Say About a Blind Squirrel,You Know What They Say About a Blind Squirrel,WORK_OF_ART,,,en,2
September 22,September 22,DATE,,,en,2
thirty-one,thirty-one,CARDINAL,,,en,2
Hours,Hours,TIME,,,en,2
82,82,DATE,,,en,2
Nobel Prize in Physics Is Awarded for Work in Quantum Mechanics,Nobel Prize in Physics Is Awarded for Work in Quantum Mechanics,WORK_OF_ART,,,en,2
the past few months,the past few months,DATE,,,en,2
Spot,Spot,WORK_OF_ART,,,en,2
Chapter 2,Chapter 2,LAW,,,en,2
$100 billion,$100 billion,MONEY,,,en,2
Size Edge,Size Edge,WORK_OF_ART,,,en,2
TMZ Movie Tea,TMZ Movie Tea,WORK_OF_ART,,,en,2
+1574,+1574,NORP,,,en,2
Halloween week,Halloween week,DATE,,,en,2
November 11,November 11,DATE,,,en,2
Yorgos Lanthimos,Yorgos Lanthimos,NORP,0.0,0.0,en,2
51,51,CARDINAL,,,en,2
Save the Green Planet,Save the Green Planet,WORK_OF_ART,,,en,2
the Nobel Prize in Physiology or Medicine,the Nobel Prize in Physiology or Medicine,WORK_OF_ART,,,en,2
7th,7th,ORDINAL,,,en,2
Brain Worm,Brain Worm,WORK_OF_ART,,,en,2
2027,2027,CARDINAL,,,en,2
year end,year end,DATE,,,en,2
laureates,laureates,PRODUCT,,,en,2
just weeks,just weeks,DATE,,,en,2
… This year,… This year,DATE,,,en,2
just 26 days,just 26 days,DATE,,,en,2
The Nobel Prize in Medicine or Physiology,The Nobel Prize in Medicine or Physiology,WORK_OF_ART,,,en,2
$200 billion,$200 billion,MONEY,,,en,2
Joke,Joke,WORK_OF_ART,,,en,2
the days,the days,DATE,,,en,2
Dressing Room Before Combative,Dressing Room Before Combative,WORK_OF_ART,,,en,2
Late January 2026,Late January 2026,DATE,,,en,2
October 14,October 14,DATE,,,en,2
September 30,September 30,DATE,,,en,2
Nine years ago,Nine years ago,DATE,,,en,2
next month,next month,DATE,,,en,2
2025-10-24,2025-10-24,DATE,,,en,2
Albanian,Albanian,NORP,,,en,2
$1 Billion,$1 Billion,MONEY,,,en,2
Week 6,Week 6,DATE,,,en,2
Farkers,Farkers,NORP,,,en,2
39th,39th,ORDINAL,,,en,2
Maison Valentino‘s 2026 Spring/Summer,Maison Valentino‘s 2026 Spring/Summer,EVENT,,,en,2
October 5,October 5,DATE,,,en,2
|,|,CARDINAL,,,en,2
Politics War Room,Politics War Room,WORK_OF_ART,,,en,2
18 years,18 years,DATE,,,en,2
"4,200","4,200",CARDINAL,,,en,2
East Wing,East Wing,FAC,0.0,0.03571428571428571,en,2
late August,late August,DATE,,,en,2
October 13th,October 13th,DATE,,,en,2
Oscar,Oscar,WORK_OF_ART,,,en,2
Earlier this month,Earlier this month,DATE,,,en,2
| October 28,| October 28,DATE,,,en,2
Nobel Prize Goes to Economists,Nobel Prize Goes to Economists,WORK_OF_ART,,,en,2
Green Day’s,Green Day’s,DATE,,,en,2
the 2025 Nobel Prize in Physics for,the 2025 Nobel Prize in Physics for,WORK_OF_ART,,,en,2
the Nobel Memorial Prize in Economic Sciences,the Nobel Memorial Prize in Economic Sciences,WORK_OF_ART,,,en,2
Poor Things,Poor Things,WORK_OF_ART,,,en,2
79,79,DATE,,,en,2
Oct 7,Oct 7,DATE,,,en,2
October 7,October 7,DATE,,,en,2
"June 22, 2023","June 22, 2023",DATE,,,en,2
the Physics Nobel,the Physics Nobel,WORK_OF_ART,,,en,2
season,season,DATE,,,en,2
The Nobel Prize for Physics,The Nobel Prize for Physics,WORK_OF_ART,,,en,2
Conservatives,Conservatives,NORP,,,en,2
December 2024,December 2024,DATE,,,en,2
Wrangler,Wrangler,PRODUCT,,,en,2
Monday (Oct 13,Monday (Oct 13,DATE,,,en,2
JoBlo,JoBlo,PRODUCT,,,en,2
Oct. 15,Oct. 15,DATE,,,en,2
London Fashion Week,London Fashion Week,EVENT,,,en,2
Super Bowl Attendees To Darken Their Skin To Try And Confuse ICE,Super Bowl Attendees To Darken Their Skin To Try And Confuse ICE,EVENT,,,en,2
Venezuelan Nobel Winner Says Maduro Will Leave Power 'With Or Without' Talks,Venezuelan Nobel Winner Says Maduro Will Leave Power 'With Or Without' Talks,WORK_OF_ART,,,en,2
Oct. 7,Oct. 7,DATE,,,en,2
Immigration and Customs Enforcement (ICE,Immigration and Customs Enforcement (ICE,LAW,,,en,2
the Nobel Prize for Economics,the Nobel Prize for Economics,WORK_OF_ART,,,en,2
Wave White Flag,Wave White Flag,LAW,,,en,2
Kiss of the Spider Woman on Monday night,Kiss of the Spider Woman on Monday night,WORK_OF_ART,,,en,2
recent years,recent years,DATE,,,en,2
A Nobel Prize Vindicates Brexit,A Nobel Prize Vindicates Brexit,WORK_OF_ART,,,en,2
"Monday, October 6","Monday, October 6",DATE,,,en,2
Oct. 29,Oct. 29,DATE,,,en,2
ninth,ninth,ORDINAL,,,en,2
Fourteen Hours Old,Fourteen Hours Old,TIME,,,en,2
19th,19th,ORDINAL,,,en,2
1999,1999,DATE,,,en,2
Oct. 3,Oct. 3,DATE,,,en,2
“News Central,“News Central,WORK_OF_ART,,,en,2
$1M,$1M,MONEY,,,en,2
Starship,Starship,PRODUCT,,,en,2
tenth,tenth,ORDINAL,,,en,2
Sep 8,Sep 8,DATE,,,en,2
Love Story,Love Story,WORK_OF_ART,,,en,2
four-day,four-day,DATE,,,en,2
Draft Day,Draft Day,DATE,,,en,2
Nearly two decades,Nearly two decades,DATE,,,en,2
Argentine,Argentine,NORP,,,en,2
World War I,World War I,EVENT,,,en,2
1912,1912,DATE,,,en,2
Late-Night,Late-Night,TIME,,,en,2
the Washington Monument,the Washington Monument,FAC,,,en,2
only yesterday,only yesterday,DATE,,,en,2
2 Weeks,2 Weeks,DATE,,,en,2
$200M,$200M,MONEY,,,en,2
more than three hours,more than three hours,TIME,,,en,2
this Thursday,this Thursday,DATE,,,en,2
six decades,six decades,DATE,,,en,2
a week,a week,DATE,,,en,2
14,14,CARDINAL,,,en,2
"June 9, 1981","June 9, 1981",DATE,,,en,2
Path to Redemption,Path to Redemption,WORK_OF_ART,,,en,2
+69,+69,NORP,,,en,2
Sep 9,Sep 9,DATE,,,en,2
+1543 chars,+1543 chars,WORK_OF_ART,,,en,2
Days,Days,DATE,,,en,2
Sunday night,Sunday night,TIME,,,en,2
TMZ Live,TMZ Live,WORK_OF_ART,,,en,2
Road House 2,Road House 2,WORK_OF_ART,,,en,2
$62 million,$62 million,MONEY,,,en,2
Turkiye,Turkiye,NORP,,,en,2
The Devil Wears Prada 2,The Devil Wears Prada 2,WORK_OF_ART,,,en,2
Camo,Camo,FAC,,,en,2
a very busy week,a very busy week,DATE,,,en,2
8/12,8/12,CARDINAL,,,en,2
the Toronto International Film Festival,the Toronto International Film Festival,EVENT,,,en,2
the next two weeks,the next two weeks,DATE,,,en,2
LA Galaxy,LA Galaxy,FAC,,,en,2
Special Forces:,Special Forces:,WORK_OF_ART,,,en,2
Alaskan,Alaskan,NORP,,,en,2
A week,A week,DATE,,,en,2
7,7,CARDINAL,,,en,2
Career Against a Dangerous Tune,Career Against a Dangerous Tune,WORK_OF_ART,,,en,2
the early 2010s,the early 2010s,DATE,,,en,2
African,African,NORP,,,en,2
FIRST,FIRST,ORDINAL,,,en,2
Sept. 5,Sept. 5,DATE,,,,2
Aug. 30,Aug. 30,DATE,,,en,2
Tyson Fury,Tyson Fury,PRODUCT,,,en,2
2004,2004,DATE,,,en,2
August 22,August 22,DATE,,,en,2
"With Love, Meghan’","With Love, Meghan’",WORK_OF_ART,,,en,2
99,99,CARDINAL,,,en,2
August 24,August 24,DATE,,,en,2
2011,2011,DATE,,,en,2
81,81,DATE,,,en,2
The Lead with Jake Tapper,The Lead with Jake Tapper,WORK_OF_ART,,,en,2
Flub,Flub,WORK_OF_ART,,,en,2
the summer,the summer,DATE,,,en,2
the next four years,the next four years,DATE,,,en,2
Friday night,Friday night,TIME,,,en,2
Dems,Dems,NORP,,,en,2
August 18,August 18,DATE,,,en,2
70%,70%,PERCENT,,,en,2
Fort Lee,Fort Lee,FAC,,,en,2
53,53,DATE,,,en,2
More than a decade,More than a decade,DATE,,,en,2
the next few days,the next few days,DATE,,,en,2
43%,43%,PERCENT,,,en,2
Sunday Morning,Sunday Morning,DATE,,,en,2
Top-15,Top-15,CARDINAL,,,en,2
Times Square,Times Square,FAC,,,en,2
Spare,Spare,WORK_OF_ART,,,en,2
December 2023,December 2023,DATE,,,en,2
97 percent,97 percent,PERCENT,,,en,2
last years,last years,DATE,,,en,2
'90s,'90s,DATE,,,en,2
Two weekends ago,Two weekends ago,DATE,,,en,2
World War II,World War II,EVENT,,,en,2
Honeymoon With Harry,Honeymoon With Harry,WORK_OF_ART,,,en,2
The Lion King,The Lion King,FAC,,,en,2
Gervonta 'Tank' Davis,Gervonta 'Tank' Davis,FAC,,,en,2
State Farm Arena,State Farm Arena,FAC,,,en,2
the special day,the special day,DATE,,,en,2
Scandinavian,Scandinavian,NORP,,,en,2
"Gervonta ""Tank"" Davis","Gervonta ""Tank"" Davis",FAC,,,en,2
"Friday, November 14","Friday, November 14",DATE,,,en,2
Sept. 19,Sept. 19,DATE,,,en,2
the last 24 hours,the last 24 hours,TIME,,,en,2
25 metres,25 metres,QUANTITY,,,en,2
Trump Has the Cards,Trump Has the Cards,WORK_OF_ART,,,en,2
Union Station,Union Station,FAC,,,en,2
Posh Spice,Posh Spice,WORK_OF_ART,,,en,2
State of the Union,State of the Union,WORK_OF_ART,,,en,2
age 87,age 87,DATE,,,en,2
£100m,£100m,MONEY,,,en,2
Sep 10,Sep 10,DATE,,,en,2
the evening,the evening,TIME,,,en,2
Next Fight,Next Fight,WORK_OF_ART,,,en,2
Celebrity Substitute,Celebrity Substitute,WORK_OF_ART,,,en,2
Recess Therapy,Recess Therapy,WORK_OF_ART,,,en,2
next spring,next spring,DATE,,,en,2
Saturday night,Saturday night,TIME,,,en,2
8,8,CARDINAL,,,en,2
later in the evening,later in the evening,TIME,,,en,2
its second season,its second season,DATE,,,en,2
The Late Show,The Late Show,WORK_OF_ART,,,en,2
Sunday Morning Talk Show Thread 17 August 2025,Sunday Morning Talk Show Thread 17 August 2025,DATE,,,en,2
9/11,9/11,CARDINAL,,,en,2
Aug 28,Aug 28,DATE,,,en,2
Wednesday afternoon,Wednesday afternoon,TIME,,,en,2
more than 18 months,more than 18 months,DATE,,,en,2
14 November,14 November,DATE,,,en,2
80th,80th,ORDINAL,,,en,2
Two-Minute,Two-Minute,TIME,,,en,2
its sixth week,its sixth week,DATE,,,en,2
the tally a decade,the tally a decade,DATE,,,en,2
this August,this August,DATE,,,en,2
August 19th,August 19th,DATE,,,en,2
A Ridiculous Thing to Say,A Ridiculous Thing to Say,WORK_OF_ART,,,en,2
The Chosen,The Chosen,WORK_OF_ART,,,en,2
decade-old,decade-old,DATE,,,en,2
$4.9 billion,$4.9 billion,MONEY,,,en,2
FCAS,FCAS,PRODUCT,0.0,0.10416666666666666,,2
| August 27,| August 27,DATE,,,en,2
Swag’ Album,Swag’ Album,WORK_OF_ART,,,en,2
Four,Four,CARDINAL,,,en,2
Brazilian,Brazilian,NORP,,,en,2
August 5,August 5,DATE,,,en,2
Season 4,Season 4,DATE,,,en,2
quarterly,quarterly,DATE,,,en,2
237,237,CARDINAL,,,en,2
Sept 9,Sept 9,DATE,,,en,2
more than two decades,more than two decades,DATE,,,en,2
Aug 26,Aug 26,DATE,,,en,2
Good Morning America,Good Morning America,WORK_OF_ART,,,en,2
seasons,seasons,DATE,,,en,2
19,19,CARDINAL,,,en,2
anti-Russian,anti-Russian,NORP,,,en,2
Face in Family Rift',Face in Family Rift',WORK_OF_ART,,,en,1
Secret Angels,Secret Angels,WORK_OF_ART,,,en,1
Writing a Book Addressing Their Relationship,Writing a Book Addressing Their Relationship,WORK_OF_ART,,,en,1
Digital Lover',Digital Lover',WORK_OF_ART,,,en,1
Hot Topics,Hot Topics,EVENT,,,en,1
Secret Fashion Show 2025 Pink Carpet Arrivals,Secret Fashion Show 2025 Pink Carpet Arrivals,EVENT,,,en,1
over 20 years,over 20 years,DATE,,,en,1
8million,8million,MONEY,,,en,1
Season 45,Season 45,DATE,,,en,1
20 years,20 years,DATE,,,en,1
Next Day,Next Day,DATE,,,en,1
Secret Fashion Show - Vogue,Secret Fashion Show - Vogue,EVENT,,,en,1
Secret Fashion,Secret Fashion,PRODUCT,,,en,1
ShowVogue Victoria's,ShowVogue Victoria's,PRODUCT,,,en,1
Reawakening,Reawakening,WORK_OF_ART,,,en,1
'The View,'The View,WORK_OF_ART,,,en,1
80%,80%,PERCENT,,,en,1
Affair',Affair',WORK_OF_ART,,,en,1
Calls Exes 'Incapable,Calls Exes 'Incapable,WORK_OF_ART,,,en,1
+3493 chars,+3493 chars,WORK_OF_ART,,,en,1
Live Show,Live Show,WORK_OF_ART,,,en,1
The Royal Butler:,The Royal Butler:,WORK_OF_ART,,,en,1
New Book | Report,New Book | Report,WORK_OF_ART,,,en,1
‘The View’ Sunny Hostin,‘The View’ Sunny Hostin,WORK_OF_ART,,,en,1
Secret Runway Debut,Secret Runway Debut,FAC,,,en,1
The Royal Butler: My Remarkable Life of Royal Service,The Royal Butler: My Remarkable Life of Royal Service,WORK_OF_ART,,,en,1
Oleksandr,Oleksandr,WORK_OF_ART,,,en,1
Secret runway,Secret runway,FAC,,,en,1
VS,VS,NORP,,,en,1
Digital Lover,Digital Lover,WORK_OF_ART,,,en,1
At Least He Didn’t Call Me To Finish Too Soon,At Least He Didn’t Call Me To Finish Too Soon,WORK_OF_ART,,,en,1
October 01,October 01,DATE,,,en,1
Survivor’ Themed Spot,Survivor’ Themed Spot,WORK_OF_ART,,,en,1
Dolphins,Dolphins,PRODUCT,,,en,1
+5434,+5434,NORP,,,en,1
Pentagon,Pentagon,FAC,,,en,1
the Undisputed Heavyweight Champion Holds the Power to Choose His Next,the Undisputed Heavyweight Champion Holds the Power to Choose His Next,WORK_OF_ART,,,en,1
The White Lotus,The White Lotus,WORK_OF_ART,,,en,1
Writing a Book,Writing a Book,WORK_OF_ART,,,en,1
Tragic Death: A Personal Insight,Tragic Death: A Personal Insight,WORK_OF_ART,,,en,1
Superman and The Adventures of Priscilla,Superman and The Adventures of Priscilla,WORK_OF_ART,,,en,1
Secret Fashion Show Livestream,Secret Fashion Show Livestream,WORK_OF_ART,,,en,1
2025-10-16,2025-10-16,DATE,,,en,1
“State of the Union,“State of the Union,WORK_OF_ART,,,en,1
Jellyfish,Jellyfish,NORP,,,en,1
37,37,DATE,,,en,1
Limey,Limey,NORP,,,en,1
'The Collector','The Collector',WORK_OF_ART,,,en,1
'Side Chick' Madison LeCroy,'Side Chick' Madison LeCroy,WORK_OF_ART,,,en,1
Friendship,Friendship,EVENT,,,en,1
We're Pregnant,We're Pregnant,WORK_OF_ART,,,en,1
Kelly-o,Kelly-o,WORK_OF_ART,,,en,1
The Life of a Showgirl.</li><li>Travis,The Life of a Showgirl.</li><li>Travis,WORK_OF_ART,,,en,1
Kelly-oke,Kelly-oke,WORK_OF_ART,,,en,1
his 40s,his 40s,DATE,,,en,1
Hailey Gate,Hailey Gate,FAC,,,en,1
this December,this December,DATE,,,en,1
They Would Just Say I Was Crazy,They Would Just Say I Was Crazy,WORK_OF_ART,,,en,1
Always Dumped,Always Dumped,WORK_OF_ART,,,en,1
The View Blasts JD Vance,The View Blasts JD Vance,WORK_OF_ART,,,en,1
the age of 87,the age of 87,DATE,,,en,1
Book and Gave Jason Kelce’s Manhood a Shoutout,Book and Gave Jason Kelce’s Manhood a Shoutout,WORK_OF_ART,,,en,1
Hollywood Friendships Amid Her Marriage,Hollywood Friendships Amid Her Marriage,WORK_OF_ART,,,en,1
23,23,CARDINAL,,,en,1
One Night Only',One Night Only',WORK_OF_ART,,,en,1
I Will Follow,I Will Follow,WORK_OF_ART,,,en,1
Climate Pledge Arena,Climate Pledge Arena,PRODUCT,,,en,1
the ANB Arena,the ANB Arena,FAC,,,en,1
nearly 40,nearly 40,CARDINAL,,,en,1
Out of Sight,Out of Sight,WORK_OF_ART,,,en,1
a few dozen,a few dozen,CARDINAL,,,en,1
October 16,October 16,DATE,,,en,1
Extraordinary,Extraordinary,WORK_OF_ART,,,en,1
R,R,NORP,,,en,1
250th,250th,ORDINAL,,,en,1
$15 bn,$15 bn,MONEY,,,en,1
Constellation,Constellation,PRODUCT,,,en,1
more than $1 billion,more than $1 billion,MONEY,,,en,1
Tame Impala,Tame Impala,PRODUCT,,,en,1
Page Six,Page Six,WORK_OF_ART,,,en,1
more than 30 years,more than 30 years,DATE,,,en,1
Velvet Glove,Velvet Glove,WORK_OF_ART,,,en,1
quot;The Life of a Showgirl&quot,quot;The Life of a Showgirl&quot,WORK_OF_ART,,,en,1
Comedian,Comedian,PRODUCT,,,en,1
Lesbian,Lesbian,NORP,,,en,1
+2002 chars,+2002 chars,WORK_OF_ART,,,en,1
Sentebale,Sentebale,NORP,,,en,1
Humbling,Humbling,WORK_OF_ART,,,en,1
$50,$50,MONEY,,,en,1
+4731,+4731,NORP,,,en,1
June 2024,June 2024,DATE,,,en,1
"""Come","""Come",WORK_OF_ART,,,en,1
this season,this season,DATE,,,en,1
$945 million,$945 million,MONEY,,,en,1
ten,ten,CARDINAL,,,en,1
Lesotho,Lesotho,NORP,,,en,1
+1731 chars,+1731 chars,WORK_OF_ART,,,en,1
Secret Fashion Show Runway After Performing,Secret Fashion Show Runway After Performing,EVENT,,,en,1
Puerto Rican,Puerto Rican,NORP,,,en,1
last year’s,last year’s,DATE,,,en,1
Secret Fashion Show 2025,Secret Fashion Show 2025,WORK_OF_ART,,,en,1
the second year in a row,the second year in a row,DATE,,,en,1
"Thursday, Sept. 25","Thursday, Sept. 25",DATE,,,en,1
Thought That Was a Good Idea,Thought That Was a Good Idea,WORK_OF_ART,,,en,1
the Victorias Secret Fashion Show,the Victorias Secret Fashion Show,FAC,,,en,1
early Sunday morning,early Sunday morning,TIME,,,en,1
recent decades,recent decades,DATE,,,en,1
Song,Song,WORK_OF_ART,,,en,1
Ring for a Historic Trilogy Showdown on Most Valuable Promotions,Ring for a Historic Trilogy Showdown on Most Valuable Promotions,WORK_OF_ART,,,en,1
an estimated $7 million,an estimated $7 million,MONEY,,,en,1
more than 197 carats,more than 197 carats,QUANTITY,,,en,1
Secret Angel,Secret Angel,PRODUCT,,,en,1
197 carats,197 carats,QUANTITY,,,en,1
$7 Million,$7 Million,MONEY,,,en,1
[Sad],[Sad],WORK_OF_ART,,,en,1
the 1960s,the 1960s,DATE,,,en,1
the “Breaking Bread With Tom Papa” podc…,the “Breaking Bread With Tom Papa” podc…,WORK_OF_ART,,,en,1
"Tuesday, October 14","Tuesday, October 14",DATE,,,en,1
Honeymoon with Harry,Honeymoon with Harry,WORK_OF_ART,,,en,1
'Step Away','Step Away',WORK_OF_ART,,,en,1
1960s,1960s,DATE,,,en,1
Work Is an Ongoing Portrait,Work Is an Ongoing Portrait,WORK_OF_ART,,,en,1
Watch What Happens Live,Watch What Happens Live,WORK_OF_ART,,,en,1
second quarter,second quarter,DATE,,,en,1
Q2,Q2,CARDINAL,,,en,1
four years,four years,DATE,,,en,1
year-long,year-long,DATE,,,en,1
DAngelo,DAngelo,PRODUCT,,,en,1
every morning,every morning,TIME,,,en,1
the Nobel Peace Prize Venezuela's,the Nobel Peace Prize Venezuela's,WORK_OF_ART,,,en,1
Sa,Sa,FAC,,,en,1
$1 million,$1 million,MONEY,,,en,1
San Francisco Show - rollingstone.com,San Francisco Show - rollingstone.com,EVENT,,,en,1
"Darling, I” music video","Darling, I” music video",WORK_OF_ART,,,en,1
the Earthshot Prize,the Earthshot Prize,WORK_OF_ART,,,en,1
Nobel prize before his morning coffee or walking his dog,Nobel prize before his morning coffee or walking his dog,WORK_OF_ART,,,en,1
The Creators Darling,The Creators Darling,WORK_OF_ART,,,en,1
Rutte,Rutte,NORP,,,en,1
1906,1906,DATE,,,en,1
1856-1940,1856-1940,DATE,,,en,1
the Nobel Prize for Physics,the Nobel Prize for Physics,WORK_OF_ART,,,en,1
the Industrial Revolution,the Industrial Revolution,EVENT,,,en,1
Economics Nobel,Economics Nobel,EVENT,,,en,1
Industrial Revolution to,Industrial Revolution to,EVENT,,,en,1
Russias,Russias,NORP,,,en,1
Celebrate Anniversary,Celebrate Anniversary,EVENT,,,en,1
12 mi,12 mi,QUANTITY,,,en,1
9:30 AM,9:30 AM,TIME,,,en,1
Hurricane Erin,Hurricane Erin,EVENT,,,en,1
Peacekeepers of the Immune System,Peacekeepers of the Immune System,WORK_OF_ART,,,en,1
Nobel Memorial Prize in Economic Sciences,Nobel Memorial Prize in Economic Sciences,WORK_OF_ART,,,en,1
Celebrating Innovation: Nobel Prize in Economics Awarded,Celebrating Innovation: Nobel Prize in Economics Awarded,WORK_OF_ART,,,en,1
$1.5 trillion,$1.5 trillion,MONEY,,,en,1
Nobel Winners for Economics Explained How Innovation Makes Us Rich,Nobel Winners for Economics Explained How Innovation Makes Us Rich,WORK_OF_ART,,,en,1
Year,Year,DATE,,,en,1
early in the morning,early in the morning,TIME,,,en,1
‘Dream of a lifetime,‘Dream of a lifetime,WORK_OF_ART,,,en,1
"Megan Thee Stallion
","Megan Thee Stallion
",WORK_OF_ART,,,en,1
Mental Health Champion of The Year,Mental Health Champion of The Year,WORK_OF_ART,,,en,1
Prince Harry 'Hurt',Prince Harry 'Hurt',WORK_OF_ART,,,en,1
+1634 chars,+1634 chars,WORK_OF_ART,,,en,1
+5268 chars,+5268 chars,WORK_OF_ART,,,en,1
Howitt The Nobel Memorial Prize in Economic Sciences,Howitt The Nobel Memorial Prize in Economic Sciences,WORK_OF_ART,,,en,1
Round 5,Round 5,WORK_OF_ART,,,en,1
Nobel prizeThe Nobel,Nobel prizeThe Nobel,WORK_OF_ART,,,en,1
The Giving Pledge,The Giving Pledge,WORK_OF_ART,,,en,1
This past weekend,This past weekend,DATE,,,en,1
these Nobel Prize,these Nobel Prize,WORK_OF_ART,,,en,1
Nobel Prize Winners Miss the Call of a Lifetime,Nobel Prize Winners Miss the Call of a Lifetime,WORK_OF_ART,,,en,1
The Nobel Memorial Prize in Economic Sciences,The Nobel Memorial Prize in Economic Sciences,WORK_OF_ART,,,en,1
Celebrating Innovation:,Celebrating Innovation:,WORK_OF_ART,,,en,1
12 million barrels,12 million barrels,QUANTITY,,,en,1
the last few weeks,the last few weeks,DATE,,,en,1
81 Billion Yen,81 Billion Yen,MONEY,,,en,1
August 15,August 15,DATE,,,en,1
200 pounds,200 pounds,QUANTITY,,,en,1
135 pounds,135 pounds,QUANTITY,,,en,1
Gervonta …,Gervonta …,FAC,,,en,1
Sunday season,Sunday season,DATE,,,en,1
season three,season three,DATE,,,en,1
Tons,Tons,CARDINAL,,,en,1
a weekend,a weekend,DATE,,,en,1
Wonder Man,Wonder Man,WORK_OF_ART,,,en,1
Proof’ Revival,Proof’ Revival,WORK_OF_ART,,,en,1
March 2023,March 2023,DATE,,,en,1
"Thursday, Oct. 9, 2025","Thursday, Oct. 9, 2025",DATE,,,en,1
+5749 chars,+5749 chars,WORK_OF_ART,,,en,1
The Life of a Showgirlwas,The Life of a Showgirlwas,WORK_OF_ART,,,en,1
The Life Of A Showgirl,The Life Of A Showgirl,WORK_OF_ART,,,en,1
Princess Diana's,Princess Diana's,FAC,,,en,1
Late-Night Meltdown,Late-Night Meltdown,TIME,,,en,1
Nobel sur-Prize,Nobel sur-Prize,WORK_OF_ART,,,en,1
'Proof','Proof',WORK_OF_ART,,,en,1
The Problem Child,The Problem Child,WORK_OF_ART,,,en,1
Nobel Prize in Economic Sciences 2025,Nobel Prize in Economic Sciences 2025,WORK_OF_ART,,,en,1
the Nobel memorial prize in economics for work on ‘creative destruction’,the Nobel memorial prize in economics for work on ‘creative destruction’,WORK_OF_ART,,,en,1
the 32nd century,the 32nd century,DATE,,,en,1
this years Nobel Memorial Prize,this years Nobel Memorial Prize,TIME,,,en,1
Dream of a lifetime,Dream of a lifetime,WORK_OF_ART,,,en,1
the AI revolution,the AI revolution,EVENT,,,en,1
Aug 20,Aug 20,DATE,,,en,1
3 to 5 December,3 to 5 December,DATE,,,en,1
First German,First German,NORP,,,en,1
1.5,1.5,MONEY,,,en,1
7:10,7:10,TIME,,,en,1
"Jan 15, 2026","Jan 15, 2026",DATE,,,en,1
Yacht,Yacht,WORK_OF_ART,,,en,1
'Star Trek: Starfleet Academy','Star Trek: Starfleet Academy',WORK_OF_ART,,,en,1
Once,Once,DATE,,,en,1
two minutes,two minutes,TIME,,,en,1
The Nobel Prize in Economics 2025,The Nobel Prize in Economics 2025,WORK_OF_ART,,,en,1
the Nobel Memorial Prize,the Nobel Memorial Prize,WORK_OF_ART,,,en,1
2025-10-13,2025-10-13,DATE,,,en,1
Share Nobel in Economics for Work on How Technology Drives Growth,Share Nobel in Economics for Work on How Technology Drives Growth,WORK_OF_ART,,,en,1
Two months,Two months,DATE,,,en,1
the Nobel Memorial Prize in Economic Sciences to Northwestern University,the Nobel Memorial Prize in Economic Sciences to Northwestern University,WORK_OF_ART,,,en,1
Rage and Anger',Rage and Anger',WORK_OF_ART,,,en,1
May I Finish?”The Hollywood Reporter Actress,May I Finish?”The Hollywood Reporter Actress,WORK_OF_ART,,,en,1
A Simple Mistake',A Simple Mistake',WORK_OF_ART,,,en,1
Spreading Misinformation,Spreading Misinformation,WORK_OF_ART,,,en,1
Hosts for Slamming Husband RFK Jr.,Hosts for Slamming Husband RFK Jr.,WORK_OF_ART,,,en,1
76,76,DATE,,,en,1
+2655,+2655,NORP,,,en,1
RHONJ,RHONJ,WORK_OF_ART,,,en,1
Lumière Festival,Lumière Festival,EVENT,,,en,1
Instagram,Instagram,WORK_OF_ART,,,en,1
Small Gesture Signals a New Level of Openness,Small Gesture Signals a New Level of Openness,WORK_OF_ART,,,en,1
"Thursday, Feb. 13","Thursday, Feb. 13",DATE,,,en,1
Real Housewives of New Jersey,Real Housewives of New Jersey,WORK_OF_ART,,,en,1
He Has Spread A Lot Of Disinformation”,He Has Spread A Lot Of Disinformation”,WORK_OF_ART,,,en,1
Answer For Her Husband,Answer For Her Husband,WORK_OF_ART,,,en,1
five hours,five hours,TIME,,,en,1
this month,this month,DATE,,,en,1
Was Impossible,Was Impossible,WORK_OF_ART,,,en,1
Two-Hour Film,Two-Hour Film,TIME,,,en,1
"a measly $25,000","a measly $25,000",MONEY,,,en,1
Slamming Her Husband RFK Jr.,Slamming Her Husband RFK Jr.,WORK_OF_ART,,,en,1
Radical Optimism’ Tour,Radical Optimism’ Tour,WORK_OF_ART,,,en,1
Pledge To Wear MAGA Hat,Pledge To Wear MAGA Hat,WORK_OF_ART,,,en,1
The View's Hot Topics,The View's Hot Topics,FAC,,,en,1
'Queen in Waiting','Queen in Waiting',WORK_OF_ART,,,en,1
past two minutes,past two minutes,TIME,,,en,1
Five,Five,CARDINAL,,,en,1
+1253 chars,+1253 chars,WORK_OF_ART,,,en,1
Paid Off” Match,Paid Off” Match,WORK_OF_ART,,,en,1
AP Photo/,AP Photo/,WORK_OF_ART,,,en,1
Three years later,Three years later,DATE,,,en,1
June of 2022,June of 2022,DATE,,,en,1
Glazed Doughnut,Glazed Doughnut,WORK_OF_ART,,,en,1
Paid Off” Match @,Paid Off” Match @,WORK_OF_ART,,,en,1
first-half,first-half,DATE,,,en,1
Queen in Waiting',Queen in Waiting',WORK_OF_ART,,,en,1
